Date,Year,Month,Day,Water_Year,Climate_class,DOY,Season,Outlet_water_temperature
1/31/10,2010,1,31,2010,Average,31,Winter,0
2/1/10,2010,2,1,2010,Average,32,Winter,0
2/2/10,2010,2,2,2010,Average,33,Winter,0
2/3/10,2010,2,3,2010,Average,34,Winter,0
2/4/10,2010,2,4,2010,Average,35,Winter,0
2/5/10,2010,2,5,2010,Average,36,Winter,0
2/6/10,2010,2,6,2010,Average,37,Winter,0
2/7/10,2010,2,7,2010,Average,38,Winter,0
2/8/10,2010,2,8,2010,Average,39,Winter,0
2/9/10,2010,2,9,2010,Average,40,Winter,0
2/10/10,2010,2,10,2010,Average,41,Winter,0
2/11/10,2010,2,11,2010,Average,42,Winter,0
2/12/10,2010,2,12,2010,Average,43,Winter,0
2/13/10,2010,2,13,2010,Average,44,Winter,0
2/14/10,2010,2,14,2010,Average,45,Winter,0
2/15/10,2010,2,15,2010,Average,46,Winter,0
2/16/10,2010,2,16,2010,Average,47,Winter,0
2/17/10,2010,2,17,2010,Average,48,Winter,0
2/18/10,2010,2,18,2010,Average,49,Winter,0
2/19/10,2010,2,19,2010,Average,50,Winter,0
2/20/10,2010,2,20,2010,Average,51,Winter,0
2/21/10,2010,2,21,2010,Average,52,Winter,0
2/22/10,2010,2,22,2010,Average,53,Winter,0
2/23/10,2010,2,23,2010,Average,54,Winter,0
2/24/10,2010,2,24,2010,Average,55,Winter,0
2/25/10,2010,2,25,2010,Average,56,Winter,0
2/26/10,2010,2,26,2010,Average,57,Winter,0
2/27/10,2010,2,27,2010,Average,58,Winter,0
2/28/10,2010,2,28,2010,Average,59,Winter,0
3/1/10,2010,3,1,2010,Average,60,Spring,0
3/2/10,2010,3,2,2010,Average,61,Spring,0
3/3/10,2010,3,3,2010,Average,62,Spring,0
3/4/10,2010,3,4,2010,Average,63,Spring,0
3/5/10,2010,3,5,2010,Average,64,Spring,0
3/6/10,2010,3,6,2010,Average,65,Spring,0
3/7/10,2010,3,7,2010,Average,66,Spring,0
3/8/10,2010,3,8,2010,Average,67,Spring,0
3/9/10,2010,3,9,2010,Average,68,Spring,0
3/10/10,2010,3,10,2010,Average,69,Spring,0
3/11/10,2010,3,11,2010,Average,70,Spring,0
3/12/10,2010,3,12,2010,Average,71,Spring,0
3/13/10,2010,3,13,2010,Average,72,Spring,0
3/14/10,2010,3,14,2010,Average,73,Spring,0
3/15/10,2010,3,15,2010,Average,74,Spring,0
3/16/10,2010,3,16,2010,Average,75,Spring,0
3/17/10,2010,3,17,2010,Average,76,Spring,0
3/18/10,2010,3,18,2010,Average,77,Spring,0
3/19/10,2010,3,19,2010,Average,78,Spring,0
3/20/10,2010,3,20,2010,Average,79,Spring,0
3/21/10,2010,3,21,2010,Average,80,Spring,0
3/22/10,2010,3,22,2010,Average,81,Spring,0
3/23/10,2010,3,23,2010,Average,82,Spring,0
3/24/10,2010,3,24,2010,Average,83,Spring,0
3/25/10,2010,3,25,2010,Average,84,Spring,0
3/26/10,2010,3,26,2010,Average,85,Spring,0
3/27/10,2010,3,27,2010,Average,86,Spring,0
3/28/10,2010,3,28,2010,Average,87,Spring,0
3/29/10,2010,3,29,2010,Average,88,Spring,0
3/30/10,2010,3,30,2010,Average,89,Spring,0
3/31/10,2010,3,31,2010,Average,90,Spring,0
4/1/10,2010,4,1,2010,Average,91,Spring,0
4/2/10,2010,4,2,2010,Average,92,Spring,0
4/3/10,2010,4,3,2010,Average,93,Spring,0
4/4/10,2010,4,4,2010,Average,94,Spring,0
4/5/10,2010,4,5,2010,Average,95,Spring,0
4/6/10,2010,4,6,2010,Average,96,Spring,0
4/7/10,2010,4,7,2010,Average,97,Spring,0
4/8/10,2010,4,8,2010,Average,98,Spring,0
4/9/10,2010,4,9,2010,Average,99,Spring,0
4/10/10,2010,4,10,2010,Average,100,Spring,0
4/11/10,2010,4,11,2010,Average,101,Spring,0
4/12/10,2010,4,12,2010,Average,102,Spring,0
4/13/10,2010,4,13,2010,Average,103,Spring,0
4/14/10,2010,4,14,2010,Average,104,Spring,0
4/15/10,2010,4,15,2010,Average,105,Spring,0
4/16/10,2010,4,16,2010,Average,106,Spring,0
4/17/10,2010,4,17,2010,Average,107,Spring,0
4/18/10,2010,4,18,2010,Average,108,Spring,0
4/19/10,2010,4,19,2010,Average,109,Spring,0
4/20/10,2010,4,20,2010,Average,110,Spring,0
4/21/10,2010,4,21,2010,Average,111,Spring,0
4/22/10,2010,4,22,2010,Average,112,Spring,0
4/23/10,2010,4,23,2010,Average,113,Spring,0
4/24/10,2010,4,24,2010,Average,114,Spring,0
4/25/10,2010,4,25,2010,Average,115,Spring,0
4/26/10,2010,4,26,2010,Average,116,Spring,0
4/27/10,2010,4,27,2010,Average,117,Spring,0
4/28/10,2010,4,28,2010,Average,118,Spring,0
4/29/10,2010,4,29,2010,Average,119,Spring,0
4/30/10,2010,4,30,2010,Average,120,Spring,0
5/1/10,2010,5,1,2010,Average,121,Spring,0
5/2/10,2010,5,2,2010,Average,122,Spring,0
5/3/10,2010,5,3,2010,Average,123,Spring,0
5/4/10,2010,5,4,2010,Average,124,Spring,0
5/5/10,2010,5,5,2010,Average,125,Spring,0
5/6/10,2010,5,6,2010,Average,126,Spring,0
5/7/10,2010,5,7,2010,Average,127,Spring,0
5/8/10,2010,5,8,2010,Average,128,Spring,0
5/9/10,2010,5,9,2010,Average,129,Spring,0
5/10/10,2010,5,10,2010,Average,130,Spring,0
5/11/10,2010,5,11,2010,Average,131,Spring,0
5/12/10,2010,5,12,2010,Average,132,Spring,0
5/13/10,2010,5,13,2010,Average,133,Spring,0
5/14/10,2010,5,14,2010,Average,134,Spring,0
5/15/10,2010,5,15,2010,Average,135,Spring,0
5/16/10,2010,5,16,2010,Average,136,Spring,0
5/17/10,2010,5,17,2010,Average,137,Spring,0
5/18/10,2010,5,18,2010,Average,138,Spring,0
5/19/10,2010,5,19,2010,Average,139,Spring,0
5/20/10,2010,5,20,2010,Average,140,Spring,0
5/21/10,2010,5,21,2010,Average,141,Spring,0
5/22/10,2010,5,22,2010,Average,142,Spring,0
5/23/10,2010,5,23,2010,Average,143,Spring,0
5/24/10,2010,5,24,2010,Average,144,Spring,0
5/25/10,2010,5,25,2010,Average,145,Spring,0
5/26/10,2010,5,26,2010,Average,146,Spring,0
5/27/10,2010,5,27,2010,Average,147,Spring,0
5/28/10,2010,5,28,2010,Average,148,Spring,0
5/29/10,2010,5,29,2010,Average,149,Spring,0
5/30/10,2010,5,30,2010,Average,150,Spring,0.1
5/31/10,2010,5,31,2010,Average,151,Spring,0.1
6/1/10,2010,6,1,2010,Average,152,Summer,0.1
6/2/10,2010,6,2,2010,Average,153,Summer,0.1
6/3/10,2010,6,3,2010,Average,154,Summer,0.1
6/4/10,2010,6,4,2010,Average,155,Summer,0.2
6/5/10,2010,6,5,2010,Average,156,Summer,0.3
6/6/10,2010,6,6,2010,Average,157,Summer,0.3
6/7/10,2010,6,7,2010,Average,158,Summer,0.5
6/8/10,2010,6,8,2010,Average,159,Summer,0.6
6/9/10,2010,6,9,2010,Average,160,Summer,0.7
6/10/10,2010,6,10,2010,Average,161,Summer,0.7
6/11/10,2010,6,11,2010,Average,162,Summer,0.6
6/12/10,2010,6,12,2010,Average,163,Summer,0.6
6/13/10,2010,6,13,2010,Average,164,Summer,0.7
6/14/10,2010,6,14,2010,Average,165,Summer,0.8
6/15/10,2010,6,15,2010,Average,166,Summer,1
6/16/10,2010,6,16,2010,Average,167,Summer,1
6/17/10,2010,6,17,2010,Average,168,Summer,1
6/18/10,2010,6,18,2010,Average,169,Summer,1.1
6/19/10,2010,6,19,2010,Average,170,Summer,1.2
6/20/10,2010,6,20,2010,Average,171,Summer,1.3
6/21/10,2010,6,21,2010,Average,172,Summer,1.4
6/22/10,2010,6,22,2010,Average,173,Summer,1.6
6/23/10,2010,6,23,2010,Average,174,Summer,1.8
6/24/10,2010,6,24,2010,Average,175,Summer,1.9
6/25/10,2010,6,25,2010,Average,176,Summer,2
6/26/10,2010,6,26,2010,Average,177,Summer,2.3
6/27/10,2010,6,27,2010,Average,178,Summer,2.6
6/28/10,2010,6,28,2010,Average,179,Summer,2.9
6/29/10,2010,6,29,2010,Average,180,Summer,3.2
6/30/10,2010,6,30,2010,Average,181,Summer,3.4
7/1/10,2010,7,1,2010,Average,182,Summer,3.6
7/2/10,2010,7,2,2010,Average,183,Summer,4.1
7/3/10,2010,7,3,2010,Average,184,Summer,4.1
7/4/10,2010,7,4,2010,Average,185,Summer,4.6
7/5/10,2010,7,5,2010,Average,186,Summer,4.9
7/6/10,2010,7,6,2010,Average,187,Summer,5
7/7/10,2010,7,7,2010,Average,188,Summer,5
7/8/10,2010,7,8,2010,Average,189,Summer,5.8
7/9/10,2010,7,9,2010,Average,190,Summer,6.8
7/10/10,2010,7,10,2010,Average,191,Summer,7.9
7/11/10,2010,7,11,2010,Average,192,Summer,8.3
7/12/10,2010,7,12,2010,Average,193,Summer,8.7
7/13/10,2010,7,13,2010,Average,194,Summer,9.7
7/14/10,2010,7,14,2010,Average,195,Summer,10.6
7/15/10,2010,7,15,2010,Average,196,Summer,11.5
7/16/10,2010,7,16,2010,Average,197,Summer,11.3
7/17/10,2010,7,17,2010,Average,198,Summer,10.8
7/18/10,2010,7,18,2010,Average,199,Summer,11.5
7/19/10,2010,7,19,2010,Average,200,Summer,12.6
7/20/10,2010,7,20,2010,Average,201,Summer,13.5
7/21/10,2010,7,21,2010,Average,202,Summer,13.7
7/22/10,2010,7,22,2010,Average,203,Summer,13.8
7/23/10,2010,7,23,2010,Average,204,Summer,14.5
7/24/10,2010,7,24,2010,Average,205,Summer,15
7/25/10,2010,7,25,2010,Average,206,Summer,14.6
7/26/10,2010,7,26,2010,Average,207,Summer,14.8
7/27/10,2010,7,27,2010,Average,208,Summer,14.2
7/28/10,2010,7,28,2010,Average,209,Summer,14.6
7/29/10,2010,7,29,2010,Average,210,Summer,15.1
7/30/10,2010,7,30,2010,Average,211,Summer,15.6
7/31/10,2010,7,31,2010,Average,212,Summer,15.9
8/1/10,2010,8,1,2010,Average,213,Summer,16.3
8/2/10,2010,8,2,2010,Average,214,Summer,16.5
8/3/10,2010,8,3,2010,Average,215,Summer,16.7
8/4/10,2010,8,4,2010,Average,216,Summer,16.6
8/5/10,2010,8,5,2010,Average,217,Summer,16.6
8/6/10,2010,8,6,2010,Average,218,Summer,16.6
8/7/10,2010,8,7,2010,Average,219,Summer,16.4
8/8/10,2010,8,8,2010,Average,220,Summer,15.7
8/9/10,2010,8,9,2010,Average,221,Summer,15.4
8/10/10,2010,8,10,2010,Average,222,Summer,15.5
8/11/10,2010,8,11,2010,Average,223,Summer,15.5
8/12/10,2010,8,12,2010,Average,224,Summer,15.8
8/13/10,2010,8,13,2010,Average,225,Summer,16.3
8/14/10,2010,8,14,2010,Average,226,Summer,16.7
8/15/10,2010,8,15,2010,Average,227,Summer,16.8
8/16/10,2010,8,16,2010,Average,228,Summer,16.7
8/17/10,2010,8,17,2010,Average,229,Summer,16.7
8/18/10,2010,8,18,2010,Average,230,Summer,17.1
8/19/10,2010,8,19,2010,Average,231,Summer,17.4
8/20/10,2010,8,20,2010,Average,232,Summer,17.4
8/21/10,2010,8,21,2010,Average,233,Summer,17.3
8/22/10,2010,8,22,2010,Average,234,Summer,17.2
8/23/10,2010,8,23,2010,Average,235,Summer,17.4
8/24/10,2010,8,24,2010,Average,236,Summer,17.7
8/25/10,2010,8,25,2010,Average,237,Summer,18
8/26/10,2010,8,26,2010,Average,238,Summer,18.1
8/27/10,2010,8,27,2010,Average,239,Summer,17.8
8/28/10,2010,8,28,2010,Average,240,Summer,17.2
8/29/10,2010,8,29,2010,Average,241,Summer,16.3
8/30/10,2010,8,30,2010,Average,242,Summer,16.1
8/31/10,2010,8,31,2010,Average,243,Summer,16.2
9/1/10,2010,9,1,2010,Average,244,Autumn,16.5
9/2/10,2010,9,2,2010,Average,245,Autumn,16.8
9/3/10,2010,9,3,2010,Average,246,Autumn,16.9
9/4/10,2010,9,4,2010,Average,247,Autumn,16.7
9/5/10,2010,9,5,2010,Average,248,Autumn,16.4
9/6/10,2010,9,6,2010,Average,249,Autumn,16.4
9/7/10,2010,9,7,2010,Average,250,Autumn,16
9/8/10,2010,9,8,2010,Average,251,Autumn,15.2
9/9/10,2010,9,9,2010,Average,252,Autumn,15
9/10/10,2010,9,10,2010,Average,253,Autumn,15.1
9/11/10,2010,9,11,2010,Average,254,Autumn,15.3
9/12/10,2010,9,12,2010,Average,255,Autumn,15
9/13/10,2010,9,13,2010,Average,256,Autumn,14.7
9/14/10,2010,9,14,2010,Average,257,Autumn,14.5
9/15/10,2010,9,15,2010,Average,258,Autumn,14.5
9/16/10,2010,9,16,2010,Average,259,Autumn,14.7
9/17/10,2010,9,17,2010,Average,260,Autumn,14.7
9/18/10,2010,9,18,2010,Average,261,Autumn,14.5
9/19/10,2010,9,19,2010,Average,262,Autumn,14.2
9/20/10,2010,9,20,2010,Average,263,Autumn,13.8
9/21/10,2010,9,21,2010,Average,264,Autumn,13.7
9/22/10,2010,9,22,2010,Average,265,Autumn,12.7
9/23/10,2010,9,23,2010,Average,266,Autumn,13.1
9/24/10,2010,9,24,2010,Average,267,Autumn,13.5
9/25/10,2010,9,25,2010,Average,268,Autumn,13.7
9/26/10,2010,9,26,2010,Average,269,Autumn,13.9
9/27/10,2010,9,27,2010,Average,270,Autumn,14
9/28/10,2010,9,28,2010,Average,271,Autumn,14.2
9/29/10,2010,9,29,2010,Average,272,Autumn,14.7
9/30/10,2010,9,30,2010,Average,273,Autumn,13.6
10/1/10,2010,10,1,2011,Wet,274,Autumn,12.5
10/2/10,2010,10,2,2011,Wet,275,Autumn,12.8
10/3/10,2010,10,3,2011,Wet,276,Autumn,13
10/4/10,2010,10,4,2011,Wet,277,Autumn,12.6
10/5/10,2010,10,5,2011,Wet,278,Autumn,12.1
10/6/10,2010,10,6,2011,Wet,279,Autumn,11.6
10/7/10,2010,10,7,2011,Wet,280,Autumn,11.6
10/8/10,2010,10,8,2011,Wet,281,Autumn,11.5
10/9/10,2010,10,9,2011,Wet,282,Autumn,11.5
10/10/10,2010,10,10,2011,Wet,283,Autumn,11.7
10/11/10,2010,10,11,2011,Wet,284,Autumn,11.8
10/12/10,2010,10,12,2011,Wet,285,Autumn,11.5
10/13/10,2010,10,13,2011,Wet,286,Autumn,11.7
10/14/10,2010,10,14,2011,Wet,287,Autumn,11.6
10/15/10,2010,10,15,2011,Wet,288,Autumn,11.6
10/16/10,2010,10,16,2011,Wet,289,Autumn,11.6
10/17/10,2010,10,17,2011,Wet,290,Autumn,11
10/18/10,2010,10,18,2011,Wet,291,Autumn,10.6
10/19/10,2010,10,19,2011,Wet,292,Autumn,10.8
10/20/10,2010,10,20,2011,Wet,293,Autumn,10.3
10/21/10,2010,10,21,2011,Wet,294,Autumn,9.9
10/22/10,2010,10,22,2011,Wet,295,Autumn,9.8
10/23/10,2010,10,23,2011,Wet,296,Autumn,9.6
10/24/10,2010,10,24,2011,Wet,297,Autumn,9.5
10/25/10,2010,10,25,2011,Wet,298,Autumn,9.3
10/26/10,2010,10,26,2011,Wet,299,Autumn,8.7
10/27/10,2010,10,27,2011,Wet,300,Autumn,8.5
10/28/10,2010,10,28,2011,Wet,301,Autumn,8.2
10/29/10,2010,10,29,2011,Wet,302,Autumn,7.7
10/30/10,2010,10,30,2011,Wet,303,Autumn,7
10/31/10,2010,10,31,2011,Wet,304,Autumn,7.1
11/1/10,2010,11,1,2011,Wet,305,Autumn,7.4
11/2/10,2010,11,2,2011,Wet,306,Autumn,7.4
11/3/10,2010,11,3,2011,Wet,307,Autumn,7.3
11/4/10,2010,11,4,2011,Wet,308,Autumn,7.3
11/5/10,2010,11,5,2011,Wet,309,Autumn,7.3
11/6/10,2010,11,6,2011,Wet,310,Autumn,6.6
11/7/10,2010,11,7,2011,Wet,311,Autumn,6
11/8/10,2010,11,8,2011,Wet,312,Autumn,5.4
11/9/10,2010,11,9,2011,Wet,313,Autumn,5
11/10/10,2010,11,10,2011,Wet,314,Autumn,4.6
11/11/10,2010,11,11,2011,Wet,315,Autumn,4.2
11/12/10,2010,11,12,2011,Wet,316,Autumn,4.2
11/13/10,2010,11,13,2011,Wet,317,Autumn,4.2
11/14/10,2010,11,14,2011,Wet,318,Autumn,4.2
11/15/10,2010,11,15,2011,Wet,319,Autumn,4.2
11/16/10,2010,11,16,2011,Wet,320,Autumn,4
11/17/10,2010,11,17,2011,Wet,321,Autumn,3.6
11/18/10,2010,11,18,2011,Wet,322,Autumn,3.1
11/19/10,2010,11,19,2011,Wet,323,Autumn,2.5
11/20/10,2010,11,20,2011,Wet,324,Autumn,2
11/21/10,2010,11,21,2011,Wet,325,Autumn,1
11/22/10,2010,11,22,2011,Wet,326,Autumn,1.1
11/23/10,2010,11,23,2011,Wet,327,Autumn,0.9
11/24/10,2010,11,24,2011,Wet,328,Autumn,0.9
11/25/10,2010,11,25,2011,Wet,329,Autumn,0.8
11/26/10,2010,11,26,2011,Wet,330,Autumn,0.7
11/27/10,2010,11,27,2011,Wet,331,Autumn,0.6
11/28/10,2010,11,28,2011,Wet,332,Autumn,0.7
11/29/10,2010,11,29,2011,Wet,333,Autumn,0.6
11/30/10,2010,11,30,2011,Wet,334,Autumn,0.6
12/1/10,2010,12,1,2011,Wet,335,Winter,0.6
12/2/10,2010,12,2,2011,Wet,336,Winter,0.6
12/3/10,2010,12,3,2011,Wet,337,Winter,0.6
12/4/10,2010,12,4,2011,Wet,338,Winter,0.5
12/5/10,2010,12,5,2011,Wet,339,Winter,0.5
12/6/10,2010,12,6,2011,Wet,340,Winter,0.6
12/7/10,2010,12,7,2011,Wet,341,Winter,0.5
12/8/10,2010,12,8,2011,Wet,342,Winter,0.5
12/9/10,2010,12,9,2011,Wet,343,Winter,0.5
12/10/10,2010,12,10,2011,Wet,344,Winter,0.6
12/11/10,2010,12,11,2011,Wet,345,Winter,0.5
12/12/10,2010,12,12,2011,Wet,346,Winter,0.5
12/13/10,2010,12,13,2011,Wet,347,Winter,0.5
12/14/10,2010,12,14,2011,Wet,348,Winter,0.5
12/15/10,2010,12,15,2011,Wet,349,Winter,0.5
12/16/10,2010,12,16,2011,Wet,350,Winter,0.4
12/17/10,2010,12,17,2011,Wet,351,Winter,0.5
12/18/10,2010,12,18,2011,Wet,352,Winter,1
12/19/10,2010,12,19,2011,Wet,353,Winter,1.1
12/20/10,2010,12,20,2011,Wet,354,Winter,0.6
12/21/10,2010,12,21,2011,Wet,355,Winter,0.4
12/22/10,2010,12,22,2011,Wet,356,Winter,0.3
12/23/10,2010,12,23,2011,Wet,357,Winter,0.1
12/24/10,2010,12,24,2011,Wet,358,Winter,0
12/25/10,2010,12,25,2011,Wet,359,Winter,0
12/26/10,2010,12,26,2011,Wet,360,Winter,0
12/27/10,2010,12,27,2011,Wet,361,Winter,0
12/28/10,2010,12,28,2011,Wet,362,Winter,0
12/29/10,2010,12,29,2011,Wet,363,Winter,0
12/30/10,2010,12,30,2011,Wet,364,Winter,0
12/31/10,2010,12,31,2011,Wet,365,Winter,0
1/1/11,2011,1,1,2011,Wet,1,Winter,0
1/2/11,2011,1,2,2011,Wet,2,Winter,0
1/3/11,2011,1,3,2011,Wet,3,Winter,0
1/4/11,2011,1,4,2011,Wet,4,Winter,0
1/5/11,2011,1,5,2011,Wet,5,Winter,0
1/6/11,2011,1,6,2011,Wet,6,Winter,0
1/7/11,2011,1,7,2011,Wet,7,Winter,0
1/8/11,2011,1,8,2011,Wet,8,Winter,0
1/9/11,2011,1,9,2011,Wet,9,Winter,0
1/10/11,2011,1,10,2011,Wet,10,Winter,0
1/11/11,2011,1,11,2011,Wet,11,Winter,0
1/12/11,2011,1,12,2011,Wet,12,Winter,0
1/13/11,2011,1,13,2011,Wet,13,Winter,0
1/14/11,2011,1,14,2011,Wet,14,Winter,0
1/15/11,2011,1,15,2011,Wet,15,Winter,0
1/16/11,2011,1,16,2011,Wet,16,Winter,0
1/17/11,2011,1,17,2011,Wet,17,Winter,0
1/18/11,2011,1,18,2011,Wet,18,Winter,0
1/19/11,2011,1,19,2011,Wet,19,Winter,0
1/20/11,2011,1,20,2011,Wet,20,Winter,0
1/21/11,2011,1,21,2011,Wet,21,Winter,0
1/22/11,2011,1,22,2011,Wet,22,Winter,0
1/23/11,2011,1,23,2011,Wet,23,Winter,0
1/24/11,2011,1,24,2011,Wet,24,Winter,0
1/25/11,2011,1,25,2011,Wet,25,Winter,0
1/26/11,2011,1,26,2011,Wet,26,Winter,0
1/27/11,2011,1,27,2011,Wet,27,Winter,0
1/28/11,2011,1,28,2011,Wet,28,Winter,0
1/29/11,2011,1,29,2011,Wet,29,Winter,0
1/30/11,2011,1,30,2011,Wet,30,Winter,0
1/31/11,2011,1,31,2011,Wet,31,Winter,0
2/1/11,2011,2,1,2011,Wet,32,Winter,0
2/2/11,2011,2,2,2011,Wet,33,Winter,0
2/3/11,2011,2,3,2011,Wet,34,Winter,0
2/4/11,2011,2,4,2011,Wet,35,Winter,0
2/5/11,2011,2,5,2011,Wet,36,Winter,0
2/6/11,2011,2,6,2011,Wet,37,Winter,0
2/7/11,2011,2,7,2011,Wet,38,Winter,0
2/8/11,2011,2,8,2011,Wet,39,Winter,0
2/9/11,2011,2,9,2011,Wet,40,Winter,0
2/10/11,2011,2,10,2011,Wet,41,Winter,0
2/11/11,2011,2,11,2011,Wet,42,Winter,0
2/12/11,2011,2,12,2011,Wet,43,Winter,0
2/13/11,2011,2,13,2011,Wet,44,Winter,0
2/14/11,2011,2,14,2011,Wet,45,Winter,0
2/15/11,2011,2,15,2011,Wet,46,Winter,0
2/16/11,2011,2,16,2011,Wet,47,Winter,0
2/17/11,2011,2,17,2011,Wet,48,Winter,0
2/18/11,2011,2,18,2011,Wet,49,Winter,0
2/19/11,2011,2,19,2011,Wet,50,Winter,0
2/20/11,2011,2,20,2011,Wet,51,Winter,0
2/21/11,2011,2,21,2011,Wet,52,Winter,0
2/22/11,2011,2,22,2011,Wet,53,Winter,0
2/23/11,2011,2,23,2011,Wet,54,Winter,0
2/24/11,2011,2,24,2011,Wet,55,Winter,0
2/25/11,2011,2,25,2011,Wet,56,Winter,0
2/26/11,2011,2,26,2011,Wet,57,Winter,0.1
2/27/11,2011,2,27,2011,Wet,58,Winter,0
2/28/11,2011,2,28,2011,Wet,59,Winter,0
3/1/11,2011,3,1,2011,Wet,60,Spring,0
3/2/11,2011,3,2,2011,Wet,61,Spring,0
3/3/11,2011,3,3,2011,Wet,62,Spring,0
3/4/11,2011,3,4,2011,Wet,63,Spring,0
3/5/11,2011,3,5,2011,Wet,64,Spring,0
3/6/11,2011,3,6,2011,Wet,65,Spring,0
3/7/11,2011,3,7,2011,Wet,66,Spring,0
3/8/11,2011,3,8,2011,Wet,67,Spring,0
3/9/11,2011,3,9,2011,Wet,68,Spring,0
3/10/11,2011,3,10,2011,Wet,69,Spring,0
3/11/11,2011,3,11,2011,Wet,70,Spring,0
3/12/11,2011,3,12,2011,Wet,71,Spring,0
3/13/11,2011,3,13,2011,Wet,72,Spring,0
3/14/11,2011,3,14,2011,Wet,73,Spring,0
3/15/11,2011,3,15,2011,Wet,74,Spring,0
3/16/11,2011,3,16,2011,Wet,75,Spring,0
3/17/11,2011,3,17,2011,Wet,76,Spring,0
3/18/11,2011,3,18,2011,Wet,77,Spring,0
3/19/11,2011,3,19,2011,Wet,78,Spring,0
3/20/11,2011,3,20,2011,Wet,79,Spring,0
3/21/11,2011,3,21,2011,Wet,80,Spring,0.2
3/22/11,2011,3,22,2011,Wet,81,Spring,0
3/23/11,2011,3,23,2011,Wet,82,Spring,0
3/24/11,2011,3,24,2011,Wet,83,Spring,0.1
3/25/11,2011,3,25,2011,Wet,84,Spring,0
3/26/11,2011,3,26,2011,Wet,85,Spring,0
3/27/11,2011,3,27,2011,Wet,86,Spring,0
3/28/11,2011,3,28,2011,Wet,87,Spring,0
3/29/11,2011,3,29,2011,Wet,88,Spring,0
3/30/11,2011,3,30,2011,Wet,89,Spring,0
3/31/11,2011,3,31,2011,Wet,90,Spring,0
4/1/11,2011,4,1,2011,Wet,91,Spring,0
4/2/11,2011,4,2,2011,Wet,92,Spring,0
4/3/11,2011,4,3,2011,Wet,93,Spring,0
4/4/11,2011,4,4,2011,Wet,94,Spring,0
4/5/11,2011,4,5,2011,Wet,95,Spring,0
4/6/11,2011,4,6,2011,Wet,96,Spring,0
4/7/11,2011,4,7,2011,Wet,97,Spring,0
4/8/11,2011,4,8,2011,Wet,98,Spring,0
4/9/11,2011,4,9,2011,Wet,99,Spring,0
4/10/11,2011,4,10,2011,Wet,100,Spring,0
4/11/11,2011,4,11,2011,Wet,101,Spring,0
4/12/11,2011,4,12,2011,Wet,102,Spring,0
4/13/11,2011,4,13,2011,Wet,103,Spring,0
4/14/11,2011,4,14,2011,Wet,104,Spring,0
4/15/11,2011,4,15,2011,Wet,105,Spring,0
4/16/11,2011,4,16,2011,Wet,106,Spring,0
4/17/11,2011,4,17,2011,Wet,107,Spring,0
4/18/11,2011,4,18,2011,Wet,108,Spring,0
4/19/11,2011,4,19,2011,Wet,109,Spring,0
4/20/11,2011,4,20,2011,Wet,110,Spring,0
4/21/11,2011,4,21,2011,Wet,111,Spring,0
4/22/11,2011,4,22,2011,Wet,112,Spring,0
4/23/11,2011,4,23,2011,Wet,113,Spring,0
4/24/11,2011,4,24,2011,Wet,114,Spring,0
4/25/11,2011,4,25,2011,Wet,115,Spring,0
4/26/11,2011,4,26,2011,Wet,116,Spring,0
4/27/11,2011,4,27,2011,Wet,117,Spring,0
4/28/11,2011,4,28,2011,Wet,118,Spring,0
4/29/11,2011,4,29,2011,Wet,119,Spring,0
4/30/11,2011,4,30,2011,Wet,120,Spring,0
5/1/11,2011,5,1,2011,Wet,121,Spring,0
5/2/11,2011,5,2,2011,Wet,122,Spring,0
5/3/11,2011,5,3,2011,Wet,123,Spring,0
5/4/11,2011,5,4,2011,Wet,124,Spring,0
5/5/11,2011,5,5,2011,Wet,125,Spring,0
5/6/11,2011,5,6,2011,Wet,126,Spring,0
5/7/11,2011,5,7,2011,Wet,127,Spring,0
5/8/11,2011,5,8,2011,Wet,128,Spring,0
5/9/11,2011,5,9,2011,Wet,129,Spring,0
5/10/11,2011,5,10,2011,Wet,130,Spring,0
5/11/11,2011,5,11,2011,Wet,131,Spring,0
5/12/11,2011,5,12,2011,Wet,132,Spring,0
5/13/11,2011,5,13,2011,Wet,133,Spring,0
5/14/11,2011,5,14,2011,Wet,134,Spring,0
5/15/11,2011,5,15,2011,Wet,135,Spring,0
5/16/11,2011,5,16,2011,Wet,136,Spring,0
5/17/11,2011,5,17,2011,Wet,137,Spring,0
5/18/11,2011,5,18,2011,Wet,138,Spring,0
5/19/11,2011,5,19,2011,Wet,139,Spring,0
5/20/11,2011,5,20,2011,Wet,140,Spring,0
5/21/11,2011,5,21,2011,Wet,141,Spring,0
5/22/11,2011,5,22,2011,Wet,142,Spring,0
5/23/11,2011,5,23,2011,Wet,143,Spring,0
5/24/11,2011,5,24,2011,Wet,144,Spring,0
5/25/11,2011,5,25,2011,Wet,145,Spring,0
5/26/11,2011,5,26,2011,Wet,146,Spring,0
5/27/11,2011,5,27,2011,Wet,147,Spring,0
5/28/11,2011,5,28,2011,Wet,148,Spring,0
5/29/11,2011,5,29,2011,Wet,149,Spring,0
5/30/11,2011,5,30,2011,Wet,150,Spring,0
5/31/11,2011,5,31,2011,Wet,151,Spring,0
6/1/11,2011,6,1,2011,Wet,152,Summer,0
6/2/11,2011,6,2,2011,Wet,153,Summer,0
6/3/11,2011,6,3,2011,Wet,154,Summer,0
6/4/11,2011,6,4,2011,Wet,155,Summer,0
